station,datetime,snow.water.eq.inches
20K30S,1981-01-01,6.8
20K30S,1981-02-01,19.8
20K30S,1981-03-01,25.8
20K30S,1981-04-01,37.3
20K30S,1981-05-01,23.6
20K30S,1981-06-01,0
20K30S,1982-01-01,34.3
20K30S,1982-02-01,50.4
20K30S,1982-03-01,58
20K30S,1982-04-01,82.7
20K30S,1982-05-01,87.3
20K30S,1982-06-01,56.1
20K30S,1983-01-01,35.9
20K30S,1983-02-01,50.1
20K30S,1983-03-01,75.5
20K30S,1983-04-01,92.7
20K30S,1983-05-01,108
20K30S,1983-06-01,89.6
20K30S,1984-01-01,34.7
20K30S,1984-02-01,34.3
20K30S,1984-03-01,40.1
20K30S,1984-04-01,47.5
20K30S,1984-05-01,45.4
20K30S,1984-06-01,18
20K30S,1985-01-01,17.8
20K30S,1985-02-01,19
20K30S,1985-03-01,26
20K30S,1985-04-01,33.1
20K30S,1985-05-01,21.3
20K30S,1985-06-01,0
20K30S,1986-01-01,19.5
20K30S,1986-02-01,30.1
20K30S,1986-03-01,56.2
20K30S,1986-04-01,66.9
20K30S,1986-05-01,52.5
20K30S,1986-06-01,20.6
20K30S,1987-01-01,4.3
20K30S,1987-02-01,12
20K30S,1987-03-01,23.2
20K30S,1987-04-01,32.7
20K30S,1987-05-01,12.4
20K30S,1987-06-01,0
20K30S,1988-01-01,15.4
20K30S,1988-02-01,28.1
20K30S,1988-03-01,28.9
20K30S,1988-04-01,23.1
20K30S,1988-05-01,12.8
20K30S,1988-06-01,0.1
20K30S,1989-01-01,27.5
20K30S,1989-02-01,30.9
20K30S,1989-03-01,39
20K30S,1989-04-01,53.6
20K30S,1989-05-01,31.1
20K30S,1989-06-01,10.4
20K30S,1990-01-01,5.6
20K30S,1990-02-01,13.6
20K30S,1990-03-01,25.8
20K30S,1990-04-01,24.9
20K30S,1990-05-01,10.7
20K30S,1990-06-01,2.3
20K30S,1991-01-01,4.7
20K30S,1991-02-01,6.1
20K30S,1991-03-01,9
20K30S,1991-04-01,33.2
20K30S,1991-05-01,30.5
20K30S,1991-06-01,20.2
20K30S,1992-01-01,8.4
20K30S,1992-02-01,9
20K30S,1992-03-01,24.5
20K30S,1992-04-01,27.4
20K30S,1992-05-01,14.6
20K30S,1992-06-01,0
20K30S,1993-01-01,34.7
20K30S,1993-02-01,64.3
20K30S,1993-03-01,91
20K30S,1993-04-01,91.3
20K30S,1993-05-01,93.2
20K30S,1993-06-01,48.2
20K30S,1994-01-01,11.6
20K30S,1994-02-01,15.8
20K30S,1994-03-01,30.9
20K30S,1994-04-01,27.3
20K30S,1994-05-01,14.9
20K30S,1994-06-01,0
20K30S,1995-01-01,31.7
20K30S,1995-02-01,67.7
20K30S,1995-03-01,69.8
20K30S,1995-04-01,103.5
20K30S,1995-05-01,114.7
20K30S,1995-06-01,85.8
20K30S,1996-01-01,7.2
20K30S,1996-02-01,34.5
20K30S,1996-03-01,47.9
20K30S,1996-04-01,65
20K30S,1996-05-01,59
20K30S,1996-06-01,24.6
20K30S,1997-01-01,58.3
20K30S,1997-02-01,80.5
20K30S,1997-03-01,85.6
20K30S,1997-04-01,77.5
20K30S,1997-05-01,58.1
20K30S,1997-06-01,2.4
20K30S,1998-01-01,12.6
20K30S,1998-02-01,37.1
20K30S,1998-03-01,67.6
20K30S,1998-04-01,80.2
20K30S,1998-05-01,77.2
20K30S,1998-06-01,67.8
20K30S,1999-01-01,19.2
20K30S,1999-02-01,39.7
20K30S,1999-03-01,63.3
20K30S,1999-04-01,69.6
20K30S,1999-05-01,63.6
20K30S,1999-06-01,32
20K30S,2000-01-01,7.6
20K30S,2000-02-01,28.2
20K30S,2000-03-01,51.7
20K30S,2000-04-01,52.7
20K30S,2000-05-01,36.9
20K30S,2000-06-01,0
20K30S,2001-01-01,12.6
20K30S,2001-02-01,17.9
20K30S,2001-03-01,29
20K30S,2001-04-01,23.8
20K30S,2001-05-01,21.4
20K30S,2001-06-01,0
20K30S,2002-01-01,36.6
20K30S,2002-02-01,43.2
20K30S,2002-03-01,47.4
20K30S,2002-04-01,61.6
20K30S,2002-05-01,50.9
20K30S,2002-06-01,13.8
20K30S,2003-01-01,35.3
20K30S,2003-02-01,44.8
20K30S,2003-03-01,47.9
20K30S,2003-04-01,49.9
20K30S,2003-05-01,63
20K30S,2003-06-01,32
20K30S,2004-01-01,29
20K30S,2004-02-01,36.1
20K30S,2004-03-01,48.6
20K30S,2004-04-01,41.8
20K30S,2004-05-01,27.4
20K30S,2004-06-01,0
20K30S,2005-01-01,28.8
20K30S,2005-02-01,47.3
20K30S,2005-03-01,55.1
20K30S,2005-04-01,71.1
20K30S,2005-05-01,74.1
20K30S,2005-06-01,40.1
20K30S,2006-01-01,31.6
20K30S,2006-02-01,49.2
20K30S,2006-03-01,58
20K30S,2006-04-01,73.8
20K30S,2006-05-01,87
20K30S,2006-06-01,44.8
20K30S,2007-01-01,11.1
20K30S,2007-02-01,13.8
20K30S,2007-03-01,32
20K30S,2007-04-01,30.8
20K30S,2007-05-01,23.4
20K30S,2007-06-01,0
20K30S,2008-01-01,9.3
20K30S,2008-02-01,26.8
20K30S,2008-03-01,35.4
20K30S,2008-04-01,39.4
20K30S,2008-05-01,29.8
20K30S,2008-06-01,0
20K30S,2009-01-01,15.6
20K30S,2009-02-01,19
20K30S,2009-03-01,32.3
20K30S,2009-04-01,45.4
20K30S,2009-05-01,35.9
20K30S,2009-06-01,0
20K30S,2010-01-01,15.6
20K30S,2010-02-01,26.9
20K30S,2010-03-01,32.5
20K30S,2010-04-01,43
20K30S,2010-05-01,51.7
20K30S,2010-06-01,45.3
20K30S,2011-01-01,35.8
20K30S,2011-02-01,37.2
20K30S,2011-03-01,44.7
20K30S,2011-04-01,65.2
20K30S,2011-05-01,73.3
20K30S,2011-06-01,64
20K30S,2012-01-01,1.9
20K30S,2012-02-01,9.4
20K30S,2012-03-01,14.4
20K30S,2012-04-01,33.7
20K30S,2012-05-01,24.5
20K30S,2012-06-01,0
20K30S,2013-01-01,31
20K30S,2013-02-01,32.4
20K30S,2013-03-01,32.9
20K30S,2013-04-01,27.7
20K30S,2013-05-01,8.2
20K30S,2013-06-01,0
20K30S,2014-01-01,4.3
20K30S,2014-02-01,4.3
20K30S,2014-03-01,16.3
20K30S,2014-04-01,19.6
20K30S,2014-05-01,11.2
20K30S,2014-06-01,0
20K31S,1982-01-01,12.7
20K31S,1982-02-01,20.3
20K31S,1982-03-01,20.9
20K31S,1982-04-01,33.2
20K31S,1982-05-01,28.4
20K31S,1982-06-01,3.6
20K31S,1983-01-01,29.3
20K31S,1983-04-01,25.5
20K31S,1983-05-01,11.8
20K31S,1983-06-01,0
20K31S,1984-01-01,30.7
20K31S,1984-02-01,29.7
20K31S,1984-03-01,39
20K31S,1984-04-01,37.9
20K31S,1984-05-01,30
20K31S,1984-06-01,0
20K31S,1985-01-01,18.3
20K31S,1985-02-01,19.1
20K31S,1985-03-01,23.5
20K31S,1985-04-01,32.3
20K31S,1985-05-01,8.4
20K31S,1985-06-01,0
20K31S,1986-01-01,19.5
20K31S,1986-02-01,24.5
20K31S,1986-03-01,45.6
20K31S,1986-04-01,43.3
20K31S,1986-05-01,25.1
20K31S,1986-06-01,0
20K31S,1987-01-01,2.9
20K31S,1987-02-01,11.5
20K31S,1987-03-01,18.7
20K31S,1987-04-01,24
20K31S,1987-05-01,0
20K31S,1987-06-01,0
20K31S,1988-01-01,9.8
20K31S,1988-02-01,19.1
20K31S,1988-03-01,16.4
20K31S,1988-04-01,5.4
20K31S,1988-05-01,0
20K31S,1988-06-01,0
20K31S,1989-01-01,16.3
20K31S,1989-02-01,18.3
20K31S,1989-03-01,24.3
20K31S,1989-04-01,33.9
20K31S,1989-05-01,19.4
20K31S,1989-06-01,0
20K31S,1990-01-01,2.8
20K31S,1990-02-01,11.9
20K31S,1990-03-01,18.3
20K31S,1990-04-01,13.7
20K31S,1990-05-01,0
20K31S,1990-06-01,0.4
20K31S,1991-01-01,3.1
20K31S,1991-02-01,3.5
20K31S,1991-03-01,2.4
20K31S,1991-04-01,20.2
20K31S,1991-05-01,12.1
20K31S,1991-06-01,0
20K31S,1992-01-01,6.1
20K31S,1992-02-01,6.7
20K31S,1992-03-01,16.2
20K31S,1992-04-01,14
20K31S,1992-05-01,0
20K31S,1992-06-01,0
20K31S,1993-01-01,21.1
20K31S,1993-02-01,39.1
20K31S,1993-03-01,52.6
20K31S,1993-04-01,50.5
20K31S,1993-05-01,41.5
20K31S,1993-06-01,4.9
20K31S,1994-01-01,9.4
20K31S,1994-02-01,12.5
20K31S,1994-03-01,24.4
20K31S,1994-04-01,16.6
20K31S,1994-05-01,0
20K31S,1994-06-01,0
20K31S,1995-01-01,21
20K31S,1995-02-01,43.2
20K31S,1995-03-01,40.1
20K31S,1995-04-01,61.7
20K31S,1995-05-01,60
20K31S,1995-06-01,36.5
20K31S,1996-01-01,3.8
20K31S,1996-02-01,20.3
20K31S,1996-03-01,30.7
20K31S,1996-04-01,33.5
20K31S,1996-05-01,22.2
20K31S,1996-06-01,0
20K31S,1997-01-01,23.6
20K31S,1997-02-01,44.5
20K31S,1997-03-01,47
20K31S,1997-04-01,36
20K31S,1997-05-01,15
20K31S,1997-06-01,0
20K31S,1998-01-01,10
20K31S,1998-02-01,24.3
20K31S,1998-03-01,46.4
20K31S,1998-04-01,47.6
20K31S,1998-05-01,42.8
20K31S,1998-06-01,30.5
20K31S,1999-01-01,14.4
20K31S,1999-02-01,28.8
20K31S,1999-03-01,51.2
20K31S,1999-04-01,50.6
20K31S,1999-05-01,40.7
20K31S,1999-06-01,5.3
20K31S,2000-01-01,4.4
20K31S,2000-02-01,20.5
20K31S,2000-03-01,42
20K31S,2000-04-01,37.8
20K31S,2000-05-01,17.3
20K31S,2000-06-01,0
20K31S,2001-01-01,5.8
20K31S,2001-02-01,10.9
20K31S,2001-03-01,21.7
20K31S,2001-04-01,13.7
20K31S,2001-05-01,5.7
20K31S,2001-06-01,0
20K31S,2002-01-01,19.7
20K31S,2002-02-01,24.5
20K31S,2002-03-01,26.7
20K31S,2002-04-01,30.5
20K31S,2002-05-01,8.1
20K31S,2002-06-01,0
20K31S,2003-01-01,22.7
20K31S,2003-02-01,25.7
20K31S,2003-03-01,28.5
20K31S,2003-04-01,24.8
20K31S,2003-05-01,37.2
20K31S,2003-06-01,5.2
20K31S,2004-01-01,19.9
20K31S,2004-02-01,27
20K31S,2004-03-01,38.2
20K31S,2004-04-01,27
20K31S,2004-05-01,5.9
20K31S,2004-06-01,0
20K31S,2005-01-01,18.3
20K31S,2005-02-01,31.4
20K31S,2005-03-01,34.3
20K31S,2005-04-01,42.7
20K31S,2005-05-01,34.9
20K31S,2005-06-01,1.8
20K31S,2006-01-01,10
20K31S,2006-02-01,24.5
20K31S,2006-03-01,27.5
20K31S,2006-04-01,45.6
20K31S,2006-05-01,46.2
20K31S,2006-06-01,5.9
20K31S,2007-01-01,9.2
20K31S,2007-02-01,11.4
20K31S,2007-03-01,27.6
20K31S,2007-04-01,19.6
20K31S,2007-05-01,4.1
20K31S,2007-06-01,0
20K31S,2008-01-01,8.5
20K31S,2008-02-01,27.8
20K31S,2008-03-01,37
20K31S,2008-04-01,33.3
20K31S,2008-05-01,11.3
20K31S,2008-06-01,0
20K31S,2009-01-01,11.9
20K31S,2009-02-01,14
20K31S,2009-03-01,27.7
20K31S,2009-04-01,34.8
20K31S,2009-05-01,17.7
20K31S,2009-06-01,0
20K31S,2010-01-01,13.4
20K31S,2010-02-01,25.8
20K31S,2010-03-01,32.9
20K31S,2010-04-01,39.9
20K31S,2010-05-01,39.3
20K31S,2010-06-01,19.9
20K31S,2011-01-01,31.1
20K31S,2011-02-01,33.2
20K31S,2011-03-01,46.9
20K31S,2011-04-01,70.9
20K31S,2011-05-01,66.6
20K31S,2011-06-01,47.7
20K31S,2012-01-01,2
20K31S,2012-02-01,5.5
20K31S,2012-03-01,9.6
20K31S,2012-04-01,24.2
20K31S,2012-05-01,12.5
20K31S,2012-06-01,0
20K31S,2013-01-01,18
20K31S,2013-02-01,18.9
20K31S,2013-03-01,19
20K31S,2013-04-01,12.6
20K31S,2013-05-01,0
20K31S,2013-06-01,0
20K31S,2014-01-01,2.6
20K31S,2014-02-01,0.8
20K31S,2014-03-01,7.7
20K31S,2014-04-01,10.7
20K31S,2014-05-01,0.5
20K31S,2014-06-01,0
20L02S,1981-01-01,3.8
20L02S,1981-02-01,12.9
20L02S,1981-03-01,14.3
20L02S,1981-04-01,18.9
20L02S,1981-05-01,10.5
20L02S,1981-06-01,0.6
20L02S,1982-01-01,14.3
20L02S,1982-02-01,25.3
20L02S,1982-03-01,26.4
20L02S,1982-04-01,41.6
20L02S,1982-05-01,41.8
20L02S,1982-06-01,10.3
20L02S,1983-01-01,21.3
20L02S,1983-02-01,31.5
20L02S,1983-03-01,46.1
20L02S,1983-04-01,60.8
20L02S,1983-05-01,64.9
20L02S,1983-06-01,41.5
20L02S,1984-01-01,21.6
20L02S,1984-02-01,23.1
20L02S,1984-03-01,28.9
20L02S,1984-04-01,30.3
20L02S,1984-05-01,29.3
20L02S,1984-06-01,0
20L02S,1985-01-01,12.1
20L02S,1985-02-01,12.8
20L02S,1985-03-01,19.1
20L02S,1985-04-01,28.6
20L02S,1985-05-01,16.6
20L02S,1985-06-01,0
20L02S,1986-01-01,10.9
20L02S,1986-02-01,15
20L02S,1986-03-01,36
20L02S,1986-04-01,36.5
20L02S,1986-05-01,28.1
20L02S,1986-06-01,0
20L02S,1987-01-01,1.1
20L02S,1987-02-01,5.7
20L02S,1987-03-01,11.4
20L02S,1987-04-01,15.2
20L02S,1987-05-01,1
20L02S,1987-06-01,0
20L02S,1988-01-01,6.1
20L02S,1988-02-01,13.1
20L02S,1988-03-01,13.7
20L02S,1988-04-01,11.6
20L02S,1988-05-01,0.6
20L02S,1988-06-01,0.1
20L02S,1989-01-01,12.5
20L02S,1989-02-01,14.9
20L02S,1989-03-01,20.6
20L02S,1989-04-01,30.3
20L02S,1989-05-01,17.7
20L02S,1989-06-01,0
20L02S,1990-01-01,3.8
20L02S,1990-02-01,7.3
20L02S,1990-03-01,12.9
20L02S,1990-04-01,13.6
20L02S,1990-05-01,0.4
20L02S,1990-06-01,1
20L02S,1991-01-01,2.7
20L02S,1991-02-01,3
20L02S,1991-03-01,3.8
20L02S,1991-04-01,21.4
20L02S,1991-05-01,19.6
20L02S,1991-06-01,0.7
20L02S,1992-01-01,3.5
20L02S,1992-02-01,4.1
20L02S,1992-03-01,10
20L02S,1992-04-01,12.9
20L02S,1992-05-01,0
20L02S,1992-06-01,0
20L02S,1993-01-01,13.3
20L02S,1993-02-01,27.3
20L02S,1993-03-01,40.1
20L02S,1993-04-01,47.5
20L02S,1993-05-01,46.1
20L02S,1993-06-01,9.1
20L02S,1994-01-01,3.5
20L02S,1994-02-01,5.3
20L02S,1994-03-01,14.4
20L02S,1994-04-01,14.6
20L02S,1994-05-01,7.4
20L02S,1994-06-01,0
20L02S,1995-01-01,12.1
20L02S,1995-02-01,29.5
20L02S,1995-03-01,30.6
20L02S,1995-04-01,46.5
20L02S,1995-05-01,53.2
20L02S,1995-06-01,37.4
20L02S,1996-01-01,3
20L02S,1996-02-01,16.1
20L02S,1996-03-01,23.9
20L02S,1996-04-01,33.3
20L02S,1996-05-01,29.7
20L02S,1996-06-01,1.5
20L02S,1997-01-01,18.6
20L02S,1997-02-01,28.9
20L02S,1997-03-01,30.3
20L02S,1997-04-01,28.1
20L02S,1997-05-01,19.2
20L02S,1997-06-01,0
20L02S,1998-01-01,6.3
20L02S,1998-02-01,16.9
20L02S,1998-03-01,34.1
20L02S,1998-04-01,39.2
20L02S,1998-05-01,38.3
20L02S,1998-06-01,30.5
20L02S,1999-01-01,10.6
20L02S,1999-02-01,23.9
20L02S,1999-03-01,41.1
20L02S,1999-04-01,45.8
20L02S,1999-05-01,46.9
20L02S,1999-06-01,18
20L02S,2000-01-01,2.2
20L02S,2000-02-01,12.2
20L02S,2000-03-01,23.9
20L02S,2000-04-01,24.9
20L02S,2000-05-01,17.1
20L02S,2000-06-01,0
20L02S,2001-01-01,5
20L02S,2001-02-01,6.8
20L02S,2001-03-01,14.1
20L02S,2001-04-01,12.3
20L02S,2001-05-01,11.3
20L02S,2001-06-01,0
20L02S,2002-01-01,13.2
20L02S,2002-02-01,16.2
20L02S,2002-03-01,19.8
20L02S,2002-04-01,23.2
20L02S,2002-05-01,16.8
20L02S,2002-06-01,0
20L02S,2003-01-01,12.3
20L02S,2003-02-01,13.6
20L02S,2003-03-01,16.9
20L02S,2003-04-01,16.4
20L02S,2003-05-01,25
20L02S,2003-06-01,1.3
20L02S,2004-01-01,13.2
20L02S,2004-02-01,18.1
20L02S,2004-03-01,27
20L02S,2004-04-01,23.7
20L02S,2004-05-01,13.6
20L02S,2004-06-01,0
20L02S,2005-01-01,13.4
20L02S,2005-02-01,24.5
20L02S,2005-03-01,29.8
20L02S,2005-04-01,39.5
20L02S,2005-05-01,39.3
20L02S,2005-06-01,10.4
20L02S,2006-01-01,7.3
20L02S,2006-02-01,18.3
20L02S,2006-03-01,23.1
20L02S,2006-04-01,31.9
20L02S,2006-05-01,36
20L02S,2006-06-01,2.3
20L02S,2007-01-01,4.1
20L02S,2007-02-01,5.3
20L02S,2007-03-01,13.9
20L02S,2007-04-01,12
20L02S,2007-05-01,5.8
20L02S,2007-06-01,0
20L02S,2008-01-01,4.1
20L02S,2008-02-01,17.2
20L02S,2008-03-01,24.9
20L02S,2008-04-01,26.3
20L02S,2008-05-01,19.1
20L02S,2008-06-01,0
20L02S,2009-01-01,7.3
20L02S,2009-02-01,10.1
20L02S,2009-03-01,16.2
20L02S,2009-04-01,22.2
20L02S,2009-05-01,16
20L02S,2009-06-01,0
20L02S,2010-01-01,8.5
20L02S,2010-02-01,15.9
20L02S,2010-03-01,20.9
20L02S,2010-04-01,25.3
20L02S,2010-05-01,29.4
20L02S,2010-06-01,21.7
20L02S,2011-01-01,20.7
20L02S,2011-02-01,22.5
20L02S,2011-03-01,29.5
20L02S,2011-04-01,46.3
20L02S,2011-05-01,47.4
20L02S,2011-06-01,42.2
20L02S,2012-01-01,0.6
20L02S,2012-02-01,5.4
20L02S,2012-03-01,7.8
20L02S,2012-04-01,15.3
20L02S,2012-05-01,10.5
20L02S,2012-06-01,0
20L02S,2013-01-01,11.4
20L02S,2013-02-01,12.5
20L02S,2013-03-01,11.8
20L02S,2013-04-01,12.1
20L02S,2013-05-01,1.3
20L02S,2013-06-01,0
20L02S,2014-01-01,1.8
20L02S,2014-02-01,3
20L02S,2014-03-01,7.8
20L02S,2014-04-01,10.2
20L02S,2014-05-01,2.4
20L02S,2014-06-01,0
20L03,1944-04-04,16
20L03,1945-03-03,10.6
20L03,1945-03-31,16.4
20L03,1946-02-03,13.6
20L03,1947-03-01,8.6
20L03,1947-03-30,7.8
20L03,1948-02-27,2.9
20L03,1948-03-31,9.6
20L03,1948-05-03,5.4
20L03,1949-04-04,22.9
20L03,1950-05-01,25.1
20L03,1950-07-01,26
20L03,1951-03-01,7.5
20L03,1951-07-01,9.8
20L03,1952-03-01,32.8
20L03,1952-07-01,42.2
20L03,1952-09-01,28.4
20L03,1953-03-01,16.5
20L03,1953-04-02,19.1
20L03,1953-05-01,17
20L03,1954-02-02,9.9
20L03,1954-02-25,15.4
20L03,1954-04-01,16.3
20L03,1954-05-01,0
20L03,1955-01-26,12
20L03,1955-03-02,14.5
20L03,1955-03-30,12.3
20L03,1956-01-30,18
20L03,1956-03-01,22.4
20L03,1956-03-29,19.9
20L03,1957-01-30,11.1
20L03,1957-02-28,13.3
20L03,1957-07-01,15.4
20L03,1958-01-30,13.3
20L03,1958-03-02,19.5
20L03,1958-03-27,23.8
20L03,1959-01-27,6
20L03,1959-02-26,12.6
20L03,1959-04-02,10.5
20L03,1960-02-03,7.4
20L03,1960-02-27,11.4
20L03,1960-03-27,9.6
20L03,1961-02-05,7.2
20L03,1961-03-04,7.9
20L03,1961-04-02,9.3
20L03,1962-01-03,4.4
20L03,1962-01-30,7.8
20L03,1962-03-06,26.3
20L03,1962-03-27,27.3
20L03,1963-01-02,0
20L03,1963-01-29,1.1
20L03,1963-02-25,0
20L03,1963-03-23,1.8
20L03,1963-04-28,9.8
20L03,1964-02-01,10.5
20L03,1964-02-29,10.8
20L03,1964-03-30,12.4
20L03,1964-12-29,4.4
20L03,1965-01-31,18.6
20L03,1965-02-27,16.8
20L03,1965-03-29,17
20L03,1966-01-02,11.1
20L03,1966-01-29,13.4
20L03,1966-02-27,16.3
20L03,1966-03-28,13.4
20L03,1967-01-28,16
20L03,1967-02-25,18.3
20L03,1967-03-24,22.1
20L03,1967-12-31,6.5
20L03,1968-02-03,12.6
20L03,1968-02-22,14.9
20L03,1968-03-24,16.4
20L03,1968-12-30,7.8
20L03,1969-02-02,21.7
20L03,1969-03-01,31.6
20L03,1969-03-23,31.8
20L03,1969-12-28,10
20L03,1970-01-01,3
20L03,1970-02-01,8.6
20L03,1970-02-28,12.1
20L03,1970-03-30,11.3
20L03,1971-01-03,14.5
20L03,1971-01-30,17.3
20L03,1971-02-27,18.9
20L03,1971-03-27,21.3
20L03,1972-01-01,6.9
20L03,1972-01-31,14.6
20L03,1972-02-27,17
20L03,1972-04-01,11.6
20L03,1973-01-28,13.4
20L03,1973-02-25,19.3
20L03,1973-03-28,21.2
20L03,1973-12-29,7.3
20L03,1974-01-26,12.3
20L03,1974-02-24,14.6
20L03,1974-03-27,18.4
20L03,1974-12-30,9.3
20L03,1975-01-01,3.8
20L03,1975-01-30,7.1
20L03,1975-02-25,18.4
20L03,1975-03-29,25.3
20L03,1976-01-29,4.9
20L03,1976-02-27,6.8
20L03,1976-03-30,9.4
20L03,1976-12-30,3.3
20L03,1977-01-01,0.1
20L03,1977-01-28,2.9
20L03,1977-02-26,5.3
20L03,1977-03-28,7.6
20L03,1978-01-29,15.4
20L03,1978-02-28,19.4
20L03,1978-03-27,19.7
20L03,1978-12-28,8
20L03,1979-01-30,8.5
20L03,1979-02-26,14.6
20L03,1979-03-28,17
20L03,1979-12-29,6.2
20L03,1980-01-30,8.5
20L03,1980-02-26,15.6
20L03,1980-03-29,18.6
20L03,1980-12-31,5.3
20L03,1981-02-01,6.4
20L03,1981-02-25,7
20L03,1981-03-26,8.9
20L03,1981-12-31,0
20L03,1982-01-26,14.5
20L03,1982-02-24,14.9
20L03,1982-03-29,18
20L03,1982-12-30,2.3
20L03,1983-01-26,16.2
20L03,1983-02-28,28.8
20L03,1983-03-28,35.8
20L03,1984-01-02,9
20L03,1984-01-28,9.9
20L03,1984-02-27,13.5
20L03,1984-03-29,10.8
20L03,1985-01-26,7.8
20L03,1985-03-01,13.7
20L03,1985-04-01,17.1
20L03,1985-12-30,6.9
20L03,1986-01-31,7.9
20L03,1986-03-05,18.8
20L03,1986-04-03,17.1
20L03,1986-12-27,6.1
20L03,1987-01-30,4.7
20L03,1987-03-31,10.4
20L03,1987-12-30,0
20L03,1988-01-02,3.3
20L03,1988-03-01,8
20L03,1988-04-04,0
20L03,1988-09-01,0
20L03,1989-02-27,12.8
20L03,1989-04-03,14.3
20L03,1990-01-29,3.8
20L03,1990-02-26,10.9
20L03,1990-03-29,9.7
20L03,1990-12-31,2.4
20L03,1991-01-29,2.2
20L03,1991-03-30,12.8
20L03,1991-12-28,2.9
20L03,1992-02-04,4.7
20L03,1992-02-26,7
20L03,1992-03-27,7.1
20L03,1993-01-26,19.6
20L03,1993-02-23,25.4
20L03,1993-04-02,21.4
20L03,1994-01-26,4.3
20L03,1994-02-22,10.3
20L03,1994-03-29,9.9
20L03,1995-01-26,15.8
20L03,1995-02-22,15.9
20L03,1995-03-28,24.1
20L03,1996-01-29,12
20L03,1996-02-27,15.9
20L03,1996-03-28,18.8
20L03,1997-02-27,14.8
20L03,1997-03-01,15
20L03,1997-03-26,11
20L03,1998-01-27,7.8
20L03,1998-02-24,20.1
20L03,1998-03-26,20.5
20L03,1999-01-25,10.8
20L03,1999-02-22,20.5
20L03,1999-03-29,20.6
20L03,2000-01-28,6.8
20L03,2000-02-22,10
20L03,2000-03-27,12.4
20L03,2001-01-30,4.8
20L03,2001-02-26,8.6
20L03,2001-03-26,7.6
20L03,2002-01-29,11.8
20L03,2002-02-26,12.1
20L03,2002-03-25,14.8
20L03,2003-01-31,10.5
20L03,2003-02-25,11.1
20L03,2003-03-26,9.3
20L03,2004-01-29,10.6
20L03,2004-02-23,12.5
20L03,2004-03-30,13.6
20L03,2005-01-25,17
20L03,2005-02-25,19.9
20L03,2005-03-30,24.6
20L03,2006-01-26,7.2
20L03,2006-02-28,7.5
20L03,2006-03-27,14.1
20L03,2007-01-29,3.2
20L03,2007-03-02,10.2
20L03,2007-03-29,7.1
20L03,2008-01-29,12.8
20L03,2008-02-25,19
20L03,2008-03-27,18.9
20L03,2009-01-28,6.8
20L03,2009-02-24,9.2
20L03,2009-03-27,12.1
20L03,2010-01-27,9.8
20L03,2010-03-01,13.6
20L03,2010-04-01,15.9
20L03,2011-02-01,12.7
20L03,2011-03-01,19.1
20L03,2011-03-31,29.4
20L03,2012-01-31,3
20L03,2012-02-28,4.3
20L03,2012-03-29,8.8
20L03,2013-01-28,7.3
20L03,2013-01-28,7.3
20L03,2013-02-28,6.4
20L03,2013-03-29,4.7
20L03,2014-01-30,2.2
20L03,2014-03-04,2.6
20L03,2014-03-27,1
20L04,1913-04-01,38.1
20L04,1914-04-01,74.1
20L04,1915-04-28,40
20L04,1916-04-01,77.3
20L04,1917-04-01,67.5
20L04,1918-04-16,50.7
20L04,1919-04-13,54.8
20L04,1920-04-02,42.2
20L04,1921-03-28,72.2
20L04,1922-04-01,70.4
20L04,1923-03-30,51.1
20L04,1924-04-01,28.5
20L04,1925-04-01,60.5
20L04,1926-04-04,34.9
20L04,1927-04-01,76.2
20L04,1928-04-04,50.5
20L04,1929-04-01,37.3
20L04,1930-04-01,44.9
20L04,1931-03-30,32.6
20L04,1932-04-02,69.2
20L04,1933-04-01,46.4
20L04,1934-04-01,30.9
20L04,1935-03-31,50.9
20L04,1936-04-03,85.7
20L04,1937-04-04,59.2
20L04,1938-04-02,83.2
20L04,1939-04-03,41.4
20L04,1940-04-01,72.6
20L04,1941-04-01,67
20L04,1942-03-29,63.3
20L04,1943-02-01,44.7
20L04,1943-03-03,68.1
20L04,1943-03-28,78.6
20L04,1943-05-02,75.6
20L04,1944-04-02,41.1
20L04,1944-04-30,49.6
20L04,1945-03-05,44.7
20L04,1945-04-03,63.4
20L04,1946-04-14,65.4
20L04,1947-03-29,50.5
20L04,1948-02-28,29.2
20L04,1948-04-01,43.8
20L04,1948-05-04,63.8
20L04,1949-04-02,58.3
20L04,1950-04-02,75.4
20L04,1951-04-01,61.1
20L04,1951-05-04,52
20L04,1952-03-30,111
20L04,1952-04-27,98.3
20L04,1953-04-03,60.4
20L04,1954-02-25,38.8
20L04,1954-04-02,47.5
20L04,1955-03-31,48.5
20L04,1956-04-01,84.7
20L04,1957-04-07,54
20L04,1958-04-09,88
20L04,1959-03-25,40.5
20L04,1960-04-03,50.5
20L04,1961-04-01,41.5
20L04,1962-03-25,69.6
20L04,1963-03-24,30.9
20L04,1964-03-30,39.9
20L04,1965-03-29,72.4
20L04,1966-03-28,44.3
20L04,1967-03-24,72.4
20L04,1968-03-26,45.3
20L04,1969-02-27,95
20L04,1969-03-24,95.3
20L04,1970-02-24,63.9
20L04,1970-03-31,64.1
20L04,1971-03-02,59
20L04,1971-03-29,69.5
20L04,1972-03-01,48.6
20L04,1972-03-29,51.5
20L04,1973-02-28,58.6
20L04,1973-03-29,63.3
20L04,1974-02-25,53.3
20L04,1974-03-31,74.3
20L04,1975-02-24,47
